Month,Day,Hour,Houston,Austin,San Antonio,Dallas,Midland
1,3,3,-0.105334460182625000,-0.107411206892281000,-0.107411206892281000,-0.098609625725216500,-0.003156654718308600
1,3,4,-0.087900874485016300,-0.078985988520975600,-0.078985988520975600,-0.067191774752223100,0.001425045973772870
1,3,5,-0.046832710539804300,-0.019003462984407400,-0.019003462984407400,-0.005930664002215340,0.009500372474298210
1,3,6,0.010406467839320600,0.069708972429378500,0.069708972429378500,0.081553072444391500,0.022504840499297500
1,3,7,0.041398753753887900,0.125604423197612000,0.125604423197612000,0.135816966629980000,0.031104182958762000
1,3,8,0.051890419851129000,0.125533587733532000,0.125533587733532000,0.135560027471821000,0.025189858945204100
1,3,9,0.057624639874660000,0.098617865800538100,0.098617865800538100,0.113878574206184000,0.015490558656731300
1,3,10,0.058069876561685100,0.062554424413296100,0.062554424413296100,0.085419822019608700,0.005155816416403770
1,3,11,0.052187383851428000,0.028492639012357600,0.028492639012357600,0.050402362689863900,-0.004010321501103600
1,3,12,0.041575965879321400,-0.000501676109726419,-0.000501676109726419,0.015630096770599200,-0.013500447251868700
1,3,13,0.033086654621845300,-0.024756254448775800,-0.024756254448775800,-0.017051215317576000,-0.018507553455748400
1,3,14,0.023211446611315900,-0.040370370525323000,-0.040370370525323000,-0.044297605516359500,-0.022425982890864600
1,3,15,0.016332017893791300,-0.043098710951307700,-0.043098710951307700,-0.058918360907680100,-0.024409693478784300
1,3,16,0.014467137136853200,-0.028932441828868700,-0.028932441828868700,-0.051181188788008200,-0.023391870140251900
1,3,17,0.030676100760545800,0.009906023833639170,0.009906023833639170,-0.008462037562695190,-0.020439210459198800
1,3,18,0.059534243073618300,0.070155436108085900,0.070155436108085900,0.045672569394876400,-0.000616185101799383
1,3,19,0.055348475079969400,0.074318466744638100,0.074318466744638100,0.048999086966286700,0.008958452067603310
1,3,20,0.042693924564753300,0.059108544687069500,0.059108544687069500,0.041263933493648100,0.011828084411427500
1,3,21,0.018934022002060400,0.030186839135066100,0.030186839135066100,0.017127510339078200,0.011054387789963200
1,3,22,-0.019398081997925000,-0.018813552576841900,-0.018813552576841900,-0.028558140508716900,0.004930024736500440
1,3,23,-0.056583723390010400,-0.066727706241632300,-0.066727706241632300,-0.070430553286166400,-0.000708261999821601
1,4,0,-0.084151868298164800,-0.096569070973102800,-0.096569070973102800,-0.099016328386869300,-0.004717735039326530
1,4,1,-0.099958692695495000,-0.112762095443208000,-0.112762095443208000,-0.110857523384031000,-0.005902898918916860
1,4,2,-0.107277117767147000,-0.116254685598758000,-0.116254685598758000,-0.110819004288579000,-0.005354809973972060
1,4,3,-0.105334460182625000,-0.107411206892281000,-0.107411206892281000,-0.098609625725216500,-0.003156654718308600
1,4,4,-0.087900874485016300,-0.078985988520975600,-0.078985988520975600,-0.067191774752223100,0.001425045973772870
1,4,5,-0.046832710539804300,-0.019003462984407400,-0.019003462984407400,-0.005930664002215340,0.009500372474298210
1,4,6,0.010406467839320600,0.069708972429378500,0.069708972429378500,0.081553072444391500,0.022504840499297500
1,4,7,0.041398753753887900,0.125604423197612000,0.125604423197612000,0.135816966629980000,0.031104182958762000
1,4,8,0.051890419851129000,0.125533587733532000,0.125533587733532000,0.135560027471821000,0.025189858945204100
1,4,9,0.057624639874660000,0.098617865800538100,0.098617865800538100,0.113878574206184000,0.015490558656731300
1,4,10,0.058069876561685100,0.062554424413296100,0.062554424413296100,0.085419822019608700,0.005155816416403770
1,4,11,0.052187383851428000,0.028492639012357600,0.028492639012357600,0.050402362689863900,-0.004010321501103600
1,4,12,0.041575965879321400,-0.000501676109726419,-0.000501676109726419,0.015630096770599200,-0.013500447251868700
1,4,13,0.033086654621845300,-0.024756254448775800,-0.024756254448775800,-0.017051215317576000,-0.018507553455748400
1,4,14,0.023211446611315900,-0.040370370525323000,-0.040370370525323000,-0.044297605516359500,-0.022425982890864600
1,4,15,0.016332017893791300,-0.043098710951307700,-0.043098710951307700,-0.058918360907680100,-0.024409693478784300
1,4,16,0.014467137136853200,-0.028932441828868700,-0.028932441828868700,-0.051181188788008200,-0.023391870140251900
1,4,17,0.030676100760545800,0.009906023833639170,0.009906023833639170,-0.008462037562695190,-0.020439210459198800
1,4,18,0.059534243073618300,0.070155436108085900,0.070155436108085900,0.045672569394876400,-0.000616185101799383
1,4,19,0.055348475079969400,0.074318466744638100,0.074318466744638100,0.048999086966286700,0.008958452067603310
1,4,20,0.042693924564753300,0.059108544687069500,0.059108544687069500,0.041263933493648100,0.011828084411427500
1,4,21,0.018934022002060400,0.030186839135066100,0.030186839135066100,0.017127510339078200,0.011054387789963200
1,4,22,-0.019398081997925000,-0.018813552576841900,-0.018813552576841900,-0.028558140508716900,0.004930024736500440
1,4,23,-0.056583723390010400,-0.066727706241632300,-0.066727706241632300,-0.070430553286166400,-0.000708261999821601
1,5,0,-0.084151868298164800,-0.096569070973102800,-0.096569070973102800,-0.099016328386869300,-0.004717735039326530
1,5,1,-0.099958692695495000,-0.112762095443208000,-0.112762095443208000,-0.110857523384031000,-0.005902898918916860
1,5,2,-0.107277117767147000,-0.116254685598758000,-0.116254685598758000,-0.110819004288579000,-0.005354809973972060
1,5,3,-0.105334460182625000,-0.107411206892281000,-0.107411206892281000,-0.098609625725216500,-0.003156654718308600
1,5,4,-0.087900874485016300,-0.078985988520975600,-0.078985988520975600,-0.067191774752223100,0.001425045973772870
1,5,5,-0.046832710539804300,-0.019003462984407400,-0.019003462984407400,-0.005930664002215340,0.009500372474298210
1,5,6,0.010406467839320600,0.069708972429378500,0.069708972429378500,0.081553072444391500,0.022504840499297500
1,5,7,0.041398753753887900,0.125604423197612000,0.125604423197612000,0.135816966629980000,0.031104182958762000
1,5,8,0.051890419851129000,0.125533587733532000,0.125533587733532000,0.135560027471821000,0.025189858945204100
1,5,9,0.057624639874660000,0.098617865800538100,0.098617865800538100,0.113878574206184000,0.015490558656731300
1,5,10,0.058069876561685100,0.062554424413296100,0.062554424413296100,0.085419822019608700,0.005155816416403770
1,5,11,0.052187383851428000,0.028492639012357600,0.028492639012357600,0.050402362689863900,-0.004010321501103600
1,5,12,0.041575965879321400,-0.000501676109726419,-0.000501676109726419,0.015630096770599200,-0.013500447251868700
1,5,13,0.033086654621845300,-0.024756254448775800,-0.024756254448775800,-0.017051215317576000,-0.018507553455748400
1,5,14,0.023211446611315900,-0.040370370525323000,-0.040370370525323000,-0.044297605516359500,-0.022425982890864600
1,5,15,0.016332017893791300,-0.043098710951307700,-0.043098710951307700,-0.058918360907680100,-0.024409693478784300
1,5,16,0.014467137136853200,-0.028932441828868700,-0.028932441828868700,-0.051181188788008200,-0.023391870140251900
1,5,17,0.030676100760545800,0.009906023833639170,0.009906023833639170,-0.008462037562695190,-0.020439210459198800
1,5,18,0.059534243073618300,0.070155436108085900,0.070155436108085900,0.045672569394876400,-0.000616185101799383
1,5,19,0.055348475079969400,0.074318466744638100,0.074318466744638100,0.048999086966286700,0.008958452067603310
1,5,20,0.042693924564753300,0.059108544687069500,0.059108544687069500,0.041263933493648100,0.011828084411427500
1,5,21,0.018934022002060400,0.030186839135066100,0.030186839135066100,0.017127510339078200,0.011054387789963200
1,5,22,-0.019398081997925000,-0.018813552576841900,-0.018813552576841900,-0.028558140508716900,0.004930024736500440
1,5,23,-0.056583723390010400,-0.066727706241632300,-0.066727706241632300,-0.070430553286166400,-0.000708261999821601
1,6,0,-0.084151868298164800,-0.096569070973102800,-0.096569070973102800,-0.099016328386869300,-0.004717735039326530
1,6,1,-0.099958692695495000,-0.112762095443208000,-0.112762095443208000,-0.110857523384031000,-0.005902898918916860
1,6,2,-0.107277117767147000,-0.116254685598758000,-0.116254685598758000,-0.110819004288579000,-0.005354809973972060
1,6,3,-0.105334460182625000,-0.107411206892281000,-0.107411206892281000,-0.098609625725216500,-0.003156654718308600
1,6,4,-0.087900874485016300,-0.078985988520975600,-0.078985988520975600,-0.067191774752223100,0.001425045973772870
1,6,5,-0.046832710539804300,-0.019003462984407400,-0.019003462984407400,-0.005930664002215340,0.009500372474298210
1,6,6,0.010406467839320600,0.069708972429378500,0.069708972429378500,0.081553072444391500,0.022504840499297500
1,6,7,0.041398753753887900,0.125604423197612000,0.125604423197612000,0.135816966629980000,0.031104182958762000
1,6,8,0.051890419851129000,0.125533587733532000,0.125533587733532000,0.135560027471821000,0.025189858945204100
1,6,9,0.057624639874660000,0.098617865800538100,0.098617865800538100,0.113878574206184000,0.015490558656731300
1,6,10,0.058069876561685100,0.062554424413296100,0.062554424413296100,0.085419822019608700,0.005155816416403770
1,6,11,0.052187383851428000,0.028492639012357600,0.028492639012357600,0.050402362689863900,-0.004010321501103600
1,6,12,0.041575965879321400,-0.000501676109726419,-0.000501676109726419,0.015630096770599200,-0.013500447251868700
1,6,13,0.033086654621845300,-0.024756254448775800,-0.024756254448775800,-0.017051215317576000,-0.018507553455748400
1,6,14,0.023211446611315900,-0.040370370525323000,-0.040370370525323000,-0.044297605516359500,-0.022425982890864600
1,6,15,0.016332017893791300,-0.043098710951307700,-0.043098710951307700,-0.058918360907680100,-0.024409693478784300
1,6,16,0.014467137136853200,-0.028932441828868700,-0.028932441828868700,-0.051181188788008200,-0.023391870140251900
1,6,17,0.030676100760545800,0.009906023833639170,0.009906023833639170,-0.008462037562695190,-0.020439210459198800
1,6,18,0.059534243073618300,0.070155436108085900,0.070155436108085900,0.045672569394876400,-0.000616185101799383
1,6,19,0.055348475079969400,0.074318466744638100,0.074318466744638100,0.048999086966286700,0.008958452067603310
1,6,20,0.042693924564753300,0.059108544687069500,0.059108544687069500,0.041263933493648100,0.011828084411427500
1,6,21,0.018934022002060400,0.030186839135066100,0.030186839135066100,0.017127510339078200,0.011054387789963200
1,6,22,-0.019398081997925000,-0.018813552576841900,-0.018813552576841900,-0.028558140508716900,0.004930024736500440
1,6,23,-0.056583723390010400,-0.066727706241632300,-0.066727706241632300,-0.070430553286166400,-0.000708261999821601
1,7,0,-0.084151868298164800,-0.096569070973102800,-0.096569070973102800,-0.099016328386869300,-0.004717735039326530
1,7,1,-0.099958692695495000,-0.112762095443208000,-0.112762095443208000,-0.110857523384031000,-0.005902898918916860
1,7,2,-0.107277117767147000,-0.116254685598758000,-0.116254685598758000,-0.110819004288579000,-0.005354809973972060
1,7,3,-0.105334460182625000,-0.107411206892281000,-0.107411206892281000,-0.098609625725216500,-0.003156654718308600
1,7,4,-0.087900874485016300,-0.078985988520975600,-0.078985988520975600,-0.067191774752223100,0.001425045973772870
1,7,5,-0.046832710539804300,-0.019003462984407400,-0.019003462984407400,-0.005930664002215340,0.009500372474298210
1,7,6,0.010406467839320600,0.069708972429378500,0.069708972429378500,0.081553072444391500,0.022504840499297500
1,7,7,0.041398753753887900,0.125604423197612000,0.125604423197612000,0.135816966629980000,0.031104182958762000
1,7,8,0.051890419851129000,0.125533587733532000,0.125533587733532000,0.135560027471821000,0.025189858945204100
1,7,9,0.057624639874660000,0.098617865800538100,0.098617865800538100,0.113878574206184000,0.015490558656731300
1,7,10,0.058069876561685100,0.062554424413296100,0.062554424413296100,0.085419822019608700,0.005155816416403770
1,7,11,0.052187383851428000,0.028492639012357600,0.028492639012357600,0.050402362689863900,-0.004010321501103600
1,7,12,0.041575965879321400,-0.000501676109726419,-0.000501676109726419,0.015630096770599200,-0.013500447251868700
1,7,13,0.033086654621845300,-0.024756254448775800,-0.024756254448775800,-0.017051215317576000,-0.018507553455748400
1,7,14,0.023211446611315900,-0.040370370525323000,-0.040370370525323000,-0.044297605516359500,-0.022425982890864600
1,7,15,0.016332017893791300,-0.043098710951307700,-0.043098710951307700,-0.058918360907680100,-0.024409693478784300
1,7,16,0.014467137136853200,-0.028932441828868700,-0.028932441828868700,-0.051181188788008200,-0.023391870140251900
1,7,17,0.030676100760545800,0.009906023833639170,0.009906023833639170,-0.008462037562695190,-0.020439210459198800
1,7,18,0.059534243073618300,0.070155436108085900,0.070155436108085900,0.045672569394876400,-0.000616185101799383
1,7,19,0.055348475079969400,0.074318466744638100,0.074318466744638100,0.048999086966286700,0.008958452067603310
1,7,20,0.042693924564753300,0.059108544687069500,0.059108544687069500,0.041263933493648100,0.011828084411427500
1,7,21,0.018934022002060400,0.030186839135066100,0.030186839135066100,0.017127510339078200,0.011054387789963200
1,7,22,-0.019398081997925000,-0.018813552576841900,-0.018813552576841900,-0.028558140508716900,0.004930024736500440
1,7,23,-0.056583723390010400,-0.066727706241632300,-0.066727706241632300,-0.070430553286166400,-0.000708261999821601
1,8,0,-0.084151868298164800,-0.096569070973102800,-0.096569070973102800,-0.099016328386869300,-0.004717735039326530
1,8,1,-0.099958692695495000,-0.112762095443208000,-0.112762095443208000,-0.110857523384031000,-0.005902898918916860
1,8,2,-0.107277117767147000,-0.116254685598758000,-0.116254685598758000,-0.110819004288579000,-0.005354809973972060
1,8,3,-0.105334460182625000,-0.107411206892281000,-0.107411206892281000,-0.098609625725216500,-0.003156654718308600
1,8,4,-0.087900874485016300,-0.078985988520975600,-0.078985988520975600,-0.067191774752223100,0.001425045973772870
1,8,5,-0.046832710539804300,-0.019003462984407400,-0.019003462984407400,-0.005930664002215340,0.009500372474298210
1,8,6,0.010406467839320600,0.069708972429378500,0.069708972429378500,0.081553072444391500,0.022504840499297500
1,8,7,0.041398753753887900,0.125604423197612000,0.125604423197612000,0.135816966629980000,0.031104182958762000
1,8,8,0.051890419851129000,0.125533587733532000,0.125533587733532000,0.135560027471821000,0.025189858945204100
1,8,9,0.057624639874660000,0.098617865800538100,0.098617865800538100,0.113878574206184000,0.015490558656731300
1,8,10,0.058069876561685100,0.062554424413296100,0.062554424413296100,0.085419822019608700,0.005155816416403770
1,8,11,0.052187383851428000,0.028492639012357600,0.028492639012357600,0.050402362689863900,-0.004010321501103600
1,8,12,0.041575965879321400,-0.000501676109726419,-0.000501676109726419,0.015630096770599200,-0.013500447251868700
1,8,13,0.033086654621845300,-0.024756254448775800,-0.024756254448775800,-0.017051215317576000,-0.018507553455748400
1,8,14,0.023211446611315900,-0.040370370525323000,-0.040370370525323000,-0.044297605516359500,-0.022425982890864600
1,8,15,0.016332017893791300,-0.043098710951307700,-0.043098710951307700,-0.058918360907680100,-0.024409693478784300
1,8,16,0.014467137136853200,-0.028932441828868700,-0.028932441828868700,-0.051181188788008200,-0.023391870140251900
1,8,17,0.030676100760545800,0.009906023833639170,0.009906023833639170,-0.008462037562695190,-0.020439210459198800
1,8,18,0.059534243073618300,0.070155436108085900,0.070155436108085900,0.045672569394876400,-0.000616185101799383
1,8,19,0.055348475079969400,0.074318466744638100,0.074318466744638100,0.048999086966286700,0.008958452067603310
1,8,20,0.042693924564753300,0.059108544687069500,0.059108544687069500,0.041263933493648100,0.011828084411427500
1,8,21,0.018934022002060400,0.030186839135066100,0.030186839135066100,0.017127510339078200,0.011054387789963200
1,8,22,-0.019398081997925000,-0.018813552576841900,-0.018813552576841900,-0.028558140508716900,0.004930024736500440
1,8,23,-0.056583723390010400,-0.066727706241632300,-0.066727706241632300,-0.070430553286166400,-0.000708261999821601
1,9,0,-0.084151868298164800,-0.096569070973102800,-0.096569070973102800,-0.099016328386869300,-0.004717735039326530
1,9,1,-0.099958692695495000,-0.112762095443208000,-0.112762095443208000,-0.110857523384031000,-0.005902898918916860
1,9,2,-0.107277117767147000,-0.116254685598758000,-0.116254685598758000,-0.110819004288579000,-0.005354809973972060
1,9,3,-0.105334460182625000,-0.107411206892281000,-0.107411206892281000,-0.098609625725216500,-0.003156654718308600
1,9,4,-0.087900874485016300,-0.078985988520975600,-0.078985988520975600,-0.067191774752223100,0.001425045973772870
1,9,5,-0.046832710539804300,-0.019003462984407400,-0.019003462984407400,-0.005930664002215340,0.009500372474298210
1,9,6,0.010406467839320600,0.069708972429378500,0.069708972429378500,0.081553072444391500,0.022504840499297500
1,9,7,0.041398753753887900,0.125604423197612000,0.125604423197612000,0.135816966629980000,0.031104182958762000
1,9,8,0.051890419851129000,0.125533587733532000,0.125533587733532000,0.135560027471821000,0.025189858945204100
1,9,9,0.057624639874660000,0.098617865800538100,0.098617865800538100,0.113878574206184000,0.015490558656731300
1,9,10,0.058069876561685100,0.062554424413296100,0.062554424413296100,0.085419822019608700,0.005155816416403770
1,9,11,0.052187383851428000,0.028492639012357600,0.028492639012357600,0.050402362689863900,-0.004010321501103600
1,9,12,0.041575965879321400,-0.000501676109726419,-0.000501676109726419,0.015630096770599200,-0.013500447251868700
1,9,13,0.033086654621845300,-0.024756254448775800,-0.024756254448775800,-0.017051215317576000,-0.018507553455748400
1,9,14,0.023211446611315900,-0.040370370525323000,-0.040370370525323000,-0.044297605516359500,-0.022425982890864600
1,9,15,0.016332017893791300,-0.043098710951307700,-0.043098710951307700,-0.058918360907680100,-0.024409693478784300
1,9,16,0.014467137136853200,-0.028932441828868700,-0.028932441828868700,-0.051181188788008200,-0.023391870140251900
1,9,17,0.030676100760545800,0.009906023833639170,0.009906023833639170,-0.008462037562695190,-0.020439210459198800
1,9,18,0.059534243073618300,0.070155436108085900,0.070155436108085900,0.045672569394876400,-0.000616185101799383
1,9,19,0.055348475079969400,0.074318466744638100,0.074318466744638100,0.048999086966286700,0.008958452067603310
1,9,20,0.042693924564753300,0.059108544687069500,0.059108544687069500,0.041263933493648100,0.011828084411427500
1,9,21,0.018934022002060400,0.030186839135066100,0.030186839135066100,0.017127510339078200,0.011054387789963200
1,9,22,-0.019398081997925000,-0.018813552576841900,-0.018813552576841900,-0.028558140508716900,0.004930024736500440
1,9,23,-0.056583723390010400,-0.066727706241632300,-0.066727706241632300,-0.070430553286166400,-0.000708261999821601
1,10,0,-0.084151868298164800,-0.096569070973102800,-0.096569070973102800,-0.099016328386869300,-0.004717735039326530
1,10,1,-0.099958692695495000,-0.112762095443208000,-0.112762095443208000,-0.110857523384031000,-0.005902898918916860
1,10,2,-0.107277117767147000,-0.116254685598758000,-0.116254685598758000,-0.110819004288579000,-0.005354809973972060
1,10,3,-0.105334460182625000,-0.107411206892281000,-0.107411206892281000,-0.098609625725216500,-0.003156654718308600
1,10,4,-0.087900874485016300,-0.078985988520975600,-0.078985988520975600,-0.067191774752223100,0.001425045973772870
1,10,5,-0.046832710539804300,-0.019003462984407400,-0.019003462984407400,-0.005930664002215340,0.009500372474298210
1,10,6,0.010406467839320600,0.069708972429378500,0.069708972429378500,0.081553072444391500,0.022504840499297500
1,10,7,0.041398753753887900,0.125604423197612000,0.125604423197612000,0.135816966629980000,0.031104182958762000
1,10,8,0.051890419851129000,0.125533587733532000,0.125533587733532000,0.135560027471821000,0.025189858945204100
1,10,9,0.057624639874660000,0.098617865800538100,0.098617865800538100,0.113878574206184000,0.015490558656731300
1,10,10,0.058069876561685100,0.062554424413296100,0.062554424413296100,0.085419822019608700,0.005155816416403770
1,10,11,0.052187383851428000,0.028492639012357600,0.028492639012357600,0.050402362689863900,-0.004010321501103600
1,10,12,0.041575965879321400,-0.000501676109726419,-0.000501676109726419,0.015630096770599200,-0.013500447251868700
1,10,13,0.033086654621845300,-0.024756254448775800,-0.024756254448775800,-0.017051215317576000,-0.018507553455748400
1,10,14,0.023211446611315900,-0.040370370525323000,-0.040370370525323000,-0.044297605516359500,-0.022425982890864600
1,10,15,0.016332017893791300,-0.043098710951307700,-0.043098710951307700,-0.058918360907680100,-0.024409693478784300
1,10,16,0.014467137136853200,-0.028932441828868700,-0.028932441828868700,-0.051181188788008200,-0.023391870140251900
1,10,17,0.030676100760545800,0.009906023833639170,0.009906023833639170,-0.008462037562695190,-0.020439210459198800
1,10,18,0.059534243073618300,0.070155436108085900,0.070155436108085900,0.045672569394876400,-0.000616185101799383
1,10,19,0.055348475079969400,0.074318466744638100,0.074318466744638100,0.048999086966286700,0.008958452067603310
1,10,20,0.042693924564753300,0.059108544687069500,0.059108544687069500,0.041263933493648100,0.011828084411427500
1,10,21,0.018934022002060400,0.030186839135066100,0.030186839135066100,0.017127510339078200,0.011054387789963200
1,10,22,-0.019398081997925000,-0.018813552576841900,-0.018813552576841900,-0.028558140508716900,0.004930024736500440
1,10,23,-0.056583723390010400,-0.066727706241632300,-0.066727706241632300,-0.070430553286166400,-0.000708261999821601
1,11,0,-0.084151868298164800,-0.096569070973102800,-0.096569070973102800,-0.099016328386869300,-0.004717735039326530
1,11,1,-0.099958692695495000,-0.112762095443208000,-0.112762095443208000,-0.110857523384031000,-0.005902898918916860
1,11,2,-0.107277117767147000,-0.116254685598758000,-0.116254685598758000,-0.110819004288579000,-0.005354809973972060
1,11,3,-0.105334460182625000,-0.107411206892281000,-0.107411206892281000,-0.098609625725216500,-0.003156654718308600
1,11,4,-0.087900874485016300,-0.078985988520975600,-0.078985988520975600,-0.067191774752223100,0.001425045973772870
1,11,5,-0.046832710539804300,-0.019003462984407400,-0.019003462984407400,-0.005930664002215340,0.009500372474298210
1,11,6,0.010406467839320600,0.069708972429378500,0.069708972429378500,0.081553072444391500,0.022504840499297500
1,11,7,0.041398753753887900,0.125604423197612000,0.125604423197612000,0.135816966629980000,0.031104182958762000
1,11,8,0.051890419851129000,0.125533587733532000,0.125533587733532000,0.135560027471821000,0.025189858945204100
1,11,9,0.057624639874660000,0.098617865800538100,0.098617865800538100,0.113878574206184000,0.015490558656731300
1,11,10,0.058069876561685100,0.062554424413296100,0.062554424413296100,0.085419822019608700,0.005155816416403770
1,11,11,0.052187383851428000,0.028492639012357600,0.028492639012357600,0.050402362689863900,-0.004010321501103600
1,11,12,0.041575965879321400,-0.000501676109726419,-0.000501676109726419,0.015630096770599200,-0.013500447251868700
1,11,13,0.033086654621845300,-0.024756254448775800,-0.024756254448775800,-0.017051215317576000,-0.018507553455748400
1,11,14,0.023211446611315900,-0.040370370525323000,-0.040370370525323000,-0.044297605516359500,-0.022425982890864600
1,11,15,0.016332017893791300,-0.043098710951307700,-0.043098710951307700,-0.058918360907680100,-0.024409693478784300
1,11,16,0.014467137136853200,-0.028932441828868700,-0.028932441828868700,-0.051181188788008200,-0.023391870140251900
1,11,17,0.030676100760545800,0.009906023833639170,0.009906023833639170,-0.008462037562695190,-0.020439210459198800
1,11,18,0.059534243073618300,0.070155436108085900,0.070155436108085900,0.045672569394876400,-0.000616185101799383
1,11,19,0.055348475079969400,0.074318466744638100,0.074318466744638100,0.048999086966286700,0.008958452067603310
