MonthNum,WeekDayNum,DayNum,HourNum,COAST,EAST,FWEST,NORTH,NCENT,SOUTH,SCENT,WEST,ERCOT
3,4,1,14,0.105261546,0.080601942,0.004522911,0.04812392,0.080849835,0.100147321,0.074015759,0.034134473,0.079711145
3,4,1,15,0.11822294,0.065967354,0.020208422,0.02762505,0.063169167,0.130215432,0.087970643,0.033526833,0.083446521
3,4,1,16,0.124946258,0.063265388,0.023710808,0.017903025,0.054835542,0.15638699,0.103576643,0.037668045,0.087388551
3,4,1,17,0.123019485,0.087690398,0.018177793,0.031086514,0.076320612,0.168612241,0.124293988,0.050312378,0.098451589
3,4,1,18,0.112229193,0.06246523,0.020391065,0.01272463,0.057865447,0.15265368,0.12571366,0.043941794,0.087593117
3,4,1,19,0.094328155,0.070711185,0.016145809,0.02347221,0.065064729,0.128666706,0.128991864,0.047543097,0.083551014
3,4,1,20,0.080085994,0.098007731,0.013425945,0.041249122,0.082334213,0.109676677,0.139325823,0.063247049,0.08573696
3,4,1,21,0.083497186,0.075138628,0.022483863,0.046848355,0.073395619,0.111677832,0.120848769,0.061460611,0.081943096
3,4,1,22,0.040202257,0.034160147,0.011032546,0.017674486,0.032990038,0.063666159,0.064369118,0.030439873,0.04001235
3,4,1,23,0.001757439,0.012969908,0.002662004,-0.005761243,0.005171474,0.017750333,0.025955909,0.015201394,0.008370013
3,5,1,0,-0.056070481,-0.085180679,-0.015540932,-0.074263718,-0.089253378,-0.044667198,-0.065666349,-0.059128001,-0.06563042
3,5,1,1,-0.104687382,-0.119955821,-0.033090729,-0.093026211,-0.133017404,-0.120171428,-0.13379847,-0.0903231,-0.114682351
3,5,1,2,-0.11868218,-0.120721227,-0.023560067,-0.098468906,-0.14374689,-0.149608102,-0.149683857,-0.086817826,-0.124488858
3,5,1,3,-0.149572293,-0.159520484,-0.043025544,-0.116789161,-0.180378535,-0.186661784,-0.193899752,-0.117813785,-0.16077422
3,5,1,4,-0.160854766,-0.16580152,-0.044437721,-0.115298061,-0.184938128,-0.204506366,-0.206205364,-0.117603572,-0.169114677
3,5,1,5,-0.147495112,-0.151455727,-0.027065496,-0.096534901,-0.162934425,-0.200851585,-0.185348382,-0.093907019,-0.150084944
3,5,1,6,-0.146892354,-0.137428369,-0.038116828,-0.083302144,-0.14993984,-0.194550114,-0.185231725,-0.092792111,-0.147226496
3,5,1,7,-0.113583332,-0.081823475,-0.023241198,-0.040639365,-0.090756489,-0.157655159,-0.1298058,-0.048011513,-0.101926511
3,5,1,8,-0.086973391,-0.028127836,-0.011688691,-0.002468766,-0.046829473,-0.139466184,-0.07896446,-0.011576687,-0.066020768
3,5,1,9,-0.065046177,-0.027788394,-0.010386014,0.009817003,-0.01687031,-0.100806326,-0.052605564,0.00604097,-0.042593851
3,5,1,10,-0.02275887,-0.001881316,-0.001931376,0.024219856,0.012976744,-0.045101485,-0.011447171,0.022321338,-0.007573904
3,5,1,11,0.008824173,0.019564659,-0.002083767,0.027022616,0.030098859,-0.009145176,0.013207284,0.021363001,0.014283295
3,5,1,12,0.017797356,-0.009209959,0.002529108,0.007098138,0.020598618,0.022193625,0.012593167,0.016568695,0.015445033
3,5,1,13,0.026253893,-0.018804682,0.001250685,-0.015212972,0.007250859,0.057058624,0.014725876,0.005853333,0.015703806
3,5,1,14,0.045222541,-0.002970207,0.002909313,-0.019942188,0.013133446,0.101908209,0.030221853,0.005707315,0.030039865
3,5,1,15,0.036256396,-0.027367459,0.004877604,-0.03352294,-0.008384325,0.102392115,0.023354952,0.004279067,0.018399121
3,5,1,16,0.0421512,-0.018671375,0.008052905,-0.032681407,-0.006552779,0.120847531,0.04001386,0.01042361,0.025549026
3,5,1,17,0.055317077,0.003185858,0.010640046,-0.022719007,0.017625042,0.155986362,0.075189144,0.03138392,0.047488656
3,5,1,18,0.03873434,-0.00046293,0.011511619,-0.019131467,0.008172171,0.114226976,0.070871127,0.032144041,0.035326272
3,5,1,19,0.039464575,0.014182965,0.011788757,-0.00352013,0.022578091,0.096747146,0.084850044,0.041637863,0.042060259
3,5,1,20,0.040337721,0.024755434,0.013014807,0.007027883,0.03809295,0.099901466,0.103775609,0.057682089,0.051383263
3,5,1,21,0.038743388,0.026931647,0.017435144,0.016069752,0.034324441,0.082797475,0.088763706,0.045670789,0.046427974
3,5,1,22,0.00545936,-0.00794216,0.006371731,-0.01246249,-0.003289945,0.036763071,0.039776833,0.01069546,0.009759298
3,5,1,23,-0.020545406,-0.035638563,0.001539143,-0.042654853,-0.035225143,0.003248369,0.003605542,-0.009892696,-0.018021383
3,6,1,0,-0.070295504,-0.094095193,-0.015828508,-0.069486444,-0.085215222,-0.056029715,-0.065870433,-0.057318567,-0.06944319
3,6,1,1,-0.116124934,-0.137411388,-0.034394331,-0.112813509,-0.145557171,-0.117926255,-0.133632145,-0.091856604,-0.122496656
3,6,1,2,-0.128159393,-0.149048509,-0.028242199,-0.129084251,-0.170592593,-0.145176989,-0.159849649,-0.097463522,-0.138626254
3,6,1,3,-0.162588469,-0.18438351,-0.042517964,-0.136610615,-0.197302142,-0.188069096,-0.19630337,-0.121160468,-0.170929578
3,6,1,4,-0.169926041,-0.180950833,-0.044459915,-0.129407815,-0.197982082,-0.199619316,-0.203974496,-0.11570754,-0.175411351
3,6,1,5,-0.161342331,-0.166263795,-0.033681696,-0.128435636,-0.197436149,-0.199027524,-0.201931315,-0.103293498,-0.168544533
3,6,1,6,-0.16764915,-0.167559222,-0.040043478,-0.104725304,-0.177942131,-0.202992811,-0.195699243,-0.097629767,-0.165613825
3,6,1,7,-0.149204732,-0.124690394,-0.029172294,-0.063568954,-0.132614514,-0.180276062,-0.15541653,-0.057508554,-0.13331708
3,6,1,8,-0.130725923,-0.078586657,-0.021795883,-0.042787072,-0.110405457,-0.166978038,-0.124430773,-0.032185538,-0.110806561
3,6,1,9,-0.116691234,-0.046028952,-0.016978394,0.00175085,-0.056176395,-0.136342427,-0.087513513,-0.000812796,-0.079010368
3,6,1,10,-0.07320074,-0.024152742,-0.00699748,0.020047078,-0.014994453,-0.071723324,-0.043057307,0.01527293,-0.038814534
3,6,1,11,-0.035756503,-0.016279543,-0.009746932,0.004613341,-0.009202269,-0.050303179,-0.025577413,0.007533817,-0.022273958
3,6,1,12,-0.023516561,-0.024928104,-0.003064749,0.00611715,0.006084981,-0.006149165,-0.012737451,0.005170212,-0.007985557
3,6,1,13,-0.002017681,-0.019966506,-0.002532209,-0.002480479,0.007094881,0.02581738,-0.005628071,0.003525047,0.002371957
3,6,1,14,0.022343018,-0.011083555,-0.001271865,-0.016013626,-0.003173903,0.049329936,-0.000900186,0.001433524,0.00903859
3,6,1,15,0.017336286,-0.0228749,-0.00046774,-0.017590636,-0.002015351,0.066882152,0.000957678,0.000247939,0.009315287
3,6,1,16,0.025370559,-0.012081349,0.001559531,-0.017938784,0.00085536,0.08522702,0.016712503,0.004672182,0.017247051
3,6,1,17,0.044457399,0.008444314,0.007484029,-0.009969888,0.007985809,0.1018576,0.042195642,0.021624135,0.032099926
3,6,1,18,0.03048579,0.009479513,0.006868824,0.004164331,0.024317296,0.090547466,0.059690263,0.027727023,0.0355068
3,6,1,19,0.036742021,0.038575981,0.007846264,0.023861317,0.049183385,0.085577428,0.089297587,0.045063854,0.051522413
3,6,1,20,0.050550142,0.054655052,0.011068065,0.038161703,0.057832352,0.086792782,0.111597599,0.059792074,0.062412659
3,6,1,21,0.058205338,0.087644054,0.024535466,0.065342373,0.093130175,0.110886666,0.129667043,0.077886252,0.084772687
3,6,1,22,0.022221027,0.040791243,0.015698545,0.02805826,0.050854654,0.072862588,0.078177207,0.045554215,0.045609801
3,6,1,23,-0.011690217,-0.012023864,0.004431649,-0.019305617,-0.011206222,0.02161127,0.019405629,0.004627855,-0.001811217
4,0,1,0,-0.063648391,-0.073851238,-0.027702398,-0.078164279,-0.081904693,-0.039970473,-0.056682676,-0.063612956,-0.064198063
4,0,1,1,-0.142549017,-0.167902302,-0.059500787,-0.138664503,-0.18381617,-0.148645608,-0.169301324,-0.136424654,-0.154410488
4,0,1,2,-0.170670778,-0.193541813,-0.04417981,-0.148988499,-0.20846912,-0.196339531,-0.207927277,-0.145233928,-0.17831086
4,0,1,3,-0.185897429,-0.217587355,-0.076101477,-0.173013023,-0.239070874,-0.219854518,-0.239172925,-0.175772564,-0.205900438
4,0,1,4,-0.187295688,-0.220183492,-0.0797673,-0.173065492,-0.241508609,-0.236489467,-0.249066091,-0.182317075,-0.21057781
4,0,1,5,-0.18088531,-0.189744223,-0.053323416,-0.147346567,-0.21530962,-0.244098962,-0.237676853,-0.158929836,-0.193154576
4,0,1,6,-0.129515795,-0.154249944,-0.069313504,-0.118548271,-0.164754933,-0.203368351,-0.184386927,-0.143145923,-0.151867392
4,0,1,7,-0.058331544,-0.040386679,-0.035988901,-0.020263291,-0.03983055,-0.114685961,-0.07208123,-0.053092577,-0.05627544
4,0,1,8,-0.059553367,0.004100994,-0.018134179,0.020840486,-0.001961141,-0.122907797,-0.051490472,-0.019861231,-0.03833593
4,0,1,9,-0.022790324,0.016121934,-0.019831522,0.025177605,0.014515333,-0.085361405,-0.026898509,-0.017660521,-0.01491827
4,0,1,10,0.020834558,0.049983606,-0.006151857,0.045073918,0.046193568,-0.030253678,0.005533236,0.006365744,0.020784493
4,0,1,11,0.037893879,0.069908953,-0.004499496,0.05656097,0.059706805,-0.011432758,0.012886766,0.009564464,0.033043846
4,0,1,12,0.082118503,0.08580267,0.013972592,0.064293397,0.086206523,0.061451554,0.055849122,0.035754784,0.070919829
4,0,1,13,0.113152133,0.108740993,0.026703719,0.074812701,0.111521716,0.119961133,0.094308237,0.057689868,0.101575895
4,0,1,14,0.130215568,0.129349954,0.022418555,0.072309126,0.108100617,0.143684473,0.095890142,0.051690798,0.106729786
4,0,1,15,0.156570687,0.147395265,0.051683308,0.092470671,0.141751982,0.197729174,0.151712516,0.099552686,0.144094561
4,0,1,16,0.176792787,0.167294683,0.067298364,0.102493113,0.160839855,0.229334351,0.195122543,0.130142955,0.168416945
4,0,1,17,0.172130632,0.169324454,0.05630126,0.097429027,0.153463801,0.234162589,0.190638328,0.121394823,0.161689003
4,0,1,18,0.174671601,0.178242214,0.074710225,0.113694209,0.186435114,0.231004621,0.24425985,0.15552249,0.18524339
4,0,1,19,0.137251699,0.169897534,0.063348111,0.106776708,0.174471408,0.185281842,0.233062348,0.141964311,0.163119194
4,0,1,20,0.104719741,0.15813157,0.042823878,0.089239976,0.147354085,0.148501965,0.194599881,0.107221174,0.131003777
4,0,1,21,0.125632528,0.180116045,0.052447791,0.118189205,0.179688646,0.170186061,0.220628169,0.129128727,0.157676438
4,0,1,22,0.06846748,0.113173866,0.034530003,0.072739019,0.115497386,0.114803244,0.143439176,0.080707757,0.098024842
4,0,1,23,0.008286017,0.046343083,0.013582127,0.006286083,0.033355393,0.047188054,0.054533123,0.016433659,0.028038125
4,1,1,0,-0.044487695,-0.043431358,-0.020633051,-0.041570312,-0.042468773,-0.037101676,-0.03010482,-0.046199727,-0.039493034
4,1,1,1,-0.125044727,-0.126304434,-0.05032322,-0.116873776,-0.154435762,-0.139574308,-0.146060052,-0.115040894,-0.132919852
4,1,1,2,-0.139663663,-0.15591146,-0.038249497,-0.134061796,-0.182468256,-0.162132905,-0.175228926,-0.129906997,-0.151197369
4,1,1,3,-0.171082505,-0.178256037,-0.065600911,-0.15129522,-0.216255771,-0.206700186,-0.21655168,-0.159380249,-0.187031649
4,1,1,4,-0.17668446,-0.184976639,-0.068592463,-0.153516882,-0.223166844,-0.223808074,-0.228436367,-0.16528673,-0.194775364
4,1,1,5,-0.156316825,-0.175565537,-0.048294334,-0.139237282,-0.202575439,-0.21143745,-0.210227403,-0.146374315,-0.173838568
4,1,1,6,-0.12065911,-0.129337042,-0.058169434,-0.106377444,-0.150145601,-0.191499779,-0.171394952,-0.129028099,-0.139579153
4,1,1,7,-0.042931355,-0.017002244,-0.024453913,-0.010377896,-0.025400065,-0.096091601,-0.057079401,-0.042538672,-0.041344944
4,1,1,8,-0.029925129,0.006552845,-0.012921987,0.013259432,0.002293886,-0.086244092,-0.027437052,-0.023761716,-0.021441669
4,1,1,9,-0.008331299,0.024896942,-0.014518941,0.023450314,0.020835961,-0.073962375,-0.017888987,-0.017934184,-0.005826458
4,1,1,10,0.031690126,0.054742266,-0.002031363,0.043480104,0.049460863,-0.028333027,0.010334998,0.00164371,0.026029831
4,1,1,11,0.056797449,0.069921808,0.000372438,0.05749323,0.071554304,0.008702802,0.032150685,0.015296402,0.047225643
4,1,1,12,0.092287749,0.094907001,0.016766396,0.071803291,0.095126453,0.057272257,0.061416897,0.039370251,0.077670873
4,1,1,13,0.128338769,0.12728924,0.030797349,0.08810705,0.123203434,0.116652253,0.101687346,0.064071783,0.11161287
4,1,1,14,0.152072166,0.150243559,0.037680388,0.109245379,0.151305559,0.164642758,0.139119115,0.088643245,0.138115222
4,1,1,15,0.177615682,0.170783764,0.058110603,0.118822984,0.163841241,0.200353117,0.168496466,0.110887035,0.161669867
4,1,1,16,0.199997932,0.186362846,0.073230005,0.133389823,0.18652171,0.240382046,0.213168346,0.142164683,0.188552289
4,1,1,17,0.203240354,0.20227386,0.0680825,0.155328742,0.223345464,0.267734902,0.259294896,0.171822365,0.209814024
4,1,1,18,0.199570921,0.194155745,0.078390314,0.144434817,0.213899743,0.246966066,0.260158233,0.167344883,0.206204571
4,1,1,19,0.158443773,0.179115987,0.068116746,0.137173056,0.200180674,0.203429704,0.248024742,0.156322221,0.182419466
4,1,1,20,0.140271601,0.177925246,0.050107587,0.143059146,0.203629584,0.179918485,0.252737636,0.148131832,0.173477514
4,1,1,21,0.145992825,0.186108932,0.056199539,0.146247854,0.20062473,0.186702466,0.233431565,0.143070003,0.174565241
4,1,1,22,0.089732855,0.121155583,0.038562456,0.097306425,0.13572446,0.131917523,0.155860751,0.092168339,0.114880981
4,1,1,23,0.043073765,0.057272787,0.016047611,0.047946825,0.080345923,0.072670099,0.09579524,0.04027103,0.062853241
4,2,1,0,-0.055280512,-0.072396201,-0.024064885,-0.053802078,-0.068435545,-0.042986088,-0.060544595,-0.051002823,-0.05718926
4,2,1,1,-0.112219971,-0.115987354,-0.044480182,-0.093244403,-0.133490403,-0.126889031,-0.139592867,-0.102295978,-0.119223481
4,2,1,2,-0.126361724,-0.143242553,-0.034030966,-0.11004471,-0.15112118,-0.149284455,-0.157820834,-0.110410606,-0.132456584
4,2,1,3,-0.162497039,-0.17051209,-0.059837027,-0.128850392,-0.195192551,-0.195320564,-0.210757183,-0.141852601,-0.174729088
4,2,1,4,-0.169549298,-0.182236711,-0.063038263,-0.130954646,-0.202313484,-0.213993157,-0.224709912,-0.147348276,-0.183579519
4,2,1,5,-0.14817504,-0.165164713,-0.044175473,-0.1214881,-0.175015916,-0.20227009,-0.199524466,-0.129163332,-0.159426655
4,2,1,6,-0.117117841,-0.131712767,-0.051299353,-0.08384659,-0.130920265,-0.183592034,-0.168043008,-0.111313674,-0.13020098
4,2,1,7,-0.042853183,-0.016181947,-0.015761526,0.012379166,-0.003612523,-0.088942696,-0.053182836,-0.023537904,-0.031887131
4,2,1,8,-0.030558645,0.002676075,-0.01137559,0.030352244,0.030669844,-0.080423263,-0.024758327,-0.002724047,-0.011479001
4,2,1,9,-0.012325858,0.022105953,-0.008682554,0.042968349,0.039851845,-0.070087948,-0.015519409,0.007629306,0.00087565
4,2,1,10,0.025570687,0.042073216,0.001290693,0.056733556,0.061642091,-0.026040005,0.009895564,0.022092249,0.028735221
4,2,1,11,0.053943112,0.05306369,-0.000163547,0.05511077,0.073886425,0.017127751,0.036523803,0.030744032,0.048288746
4,2,1,12,0.078572337,0.079288567,0.018348596,0.071503649,0.094887567,0.058557733,0.057357306,0.046487105,0.072982066
4,2,1,13,0.108122511,0.101430511,0.028360635,0.080312421,0.114141022,0.114780239,0.092133217,0.062590973,0.100210205
4,2,1,14,0.140798755,0.108004421,0.021770632,0.075477123,0.115465528,0.171693678,0.129555289,0.070574552,0.119495864
4,2,1,15,0.152425296,0.133508988,0.048739386,0.099386166,0.141354328,0.194947783,0.146010877,0.094487719,0.140861343
4,2,1,16,0.171855465,0.143496997,0.061824912,0.111438717,0.158786313,0.231889838,0.183505693,0.123594096,0.163443321
4,2,1,17,0.19049778,0.139965216,0.043448139,0.108702576,0.164165119,0.270076747,0.22111231,0.124539876,0.176426777
4,2,1,18,0.17221868,0.150949582,0.068485677,0.122928175,0.183159768,0.236606437,0.225841682,0.147753192,0.179685914
4,2,1,19,0.137052388,0.135569635,0.058420998,0.116627445,0.170454531,0.193601328,0.215641488,0.139657759,0.15844474
4,2,1,20,0.122829488,0.099405892,0.030361487,0.098021482,0.145652735,0.176274265,0.207985594,0.109726474,0.137663006
4,2,1,21,0.121275102,0.138847969,0.047447502,0.125683084,0.169984154,0.169708443,0.20389942,0.132395186,0.149345198
4,2,1,22,0.065341075,0.081892583,0.030606383,0.081701794,0.109790136,0.115392209,0.129875944,0.085703301,0.092415392
4,2,1,23,0.015500279,-0.00465214,0.004261746,0.009260593,0.026606604,0.055994141,0.052230488,0.025425565,0.026486292
4,3,1,0,-0.066863571,-0.063918119,-0.015103306,-0.043137232,-0.060039449,-0.052616614,-0.06056203,-0.043815606,-0.05715563
4,3,1,1,-0.131557418,-0.148126581,-0.048734217,-0.102081552,-0.147022449,-0.142687195,-0.155837537,-0.107702283,-0.134193655
4,3,1,2,-0.149890263,-0.193217729,-0.043078375,-0.131126639,-0.188087668,-0.171922729,-0.194603959,-0.125112351,-0.16116008
4,3,1,3,-0.182014562,-0.201648291,-0.065012583,-0.137366754,-0.207361845,-0.214339208,-0.227200995,-0.146759339,-0.189627846
4,3,1,4,-0.189426202,-0.206764972,-0.068331828,-0.139015242,-0.213710768,-0.232283853,-0.238857283,-0.153336902,-0.197771417
4,3,1,5,-0.178926971,-0.209131222,-0.051732265,-0.137765167,-0.208546433,-0.229814738,-0.232670629,-0.141622898,-0.188596583
4,3,1,6,-0.137038614,-0.14646891,-0.056108762,-0.090332197,-0.142186251,-0.203092014,-0.180201099,-0.114822116,-0.14373645
4,3,1,7,-0.060173009,-0.030823715,-0.021724537,0.004720911,-0.017467416,-0.110033386,-0.063613507,-0.024956949,-0.045370736
4,3,1,8,-0.062470878,-0.019390766,-0.015228718,0.019614255,-7.60E-05,-0.114931098,-0.053243525,-0.00477446,-0.038628354
4,3,1,9,-0.023751327,0.01654374,-0.011569587,0.03691324,0.025684371,-0.086932573,-0.025021505,0.000536892,-0.010120478
4,3,1,10,0.017049115,0.042625923,-0.00066918,0.051182053,0.049797353,-0.038969198,-0.001096058,0.016155814,0.019649409
4,3,1,11,0.030925244,0.037479133,-0.004145393,0.051030889,0.052291738,-0.01572309,0.002232556,0.013995729,0.025538369
4,3,1,12,0.073370302,0.073233246,0.016184867,0.069645892,0.083565475,0.047564191,0.040075584,0.0388483,0.063890554
4,3,1,13,0.104093845,0.100503396,0.028488833,0.077732221,0.104202615,0.104609864,0.075265269,0.056833128,0.092411006
4,3,1,14,0.124597195,0.106405363,0.024602689,0.073831479,0.096198893,0.131307818,0.08798803,0.055133872,0.098840634
4,3,1,15,0.154903576,0.136202624,0.053858132,0.098341931,0.134758708,0.185591327,0.134243629,0.097690104,0.137773454
4,3,1,16,0.177069645,0.157122153,0.070278164,0.109897164,0.155309861,0.225110582,0.174737288,0.128880348,0.16349228
4,3,1,17,0.19135097,0.157383807,0.059077728,0.110998058,0.145456623,0.231910414,0.190067355,0.129883775,0.165359239
4,3,1,18,0.178213164,0.166153003,0.075656845,0.116805646,0.180511493,0.229467508,0.218584092,0.150297586,0.180151165
4,3,1,19,0.136729014,0.147524803,0.06402108,0.105880554,0.162877677,0.183650628,0.205319369,0.135353419,0.154266821
4,3,1,20,0.111128457,0.12941346,0.046985456,0.09470718,0.130863829,0.142901011,0.180292176,0.108789302,0.125139518
4,3,1,21,0.117342434,0.152859798,0.053843595,0.118054339,0.166372541,0.158143875,0.191937883,0.125438409,0.144941631
4,3,1,22,0.063149527,0.091788956,0.037324612,0.075880652,0.107598491,0.105942845,0.122505503,0.083467654,0.089890565
4,3,1,23,0.007769188,0.013023344,0.016848789,0.016502989,0.024349427,0.040394184,0.039587993,0.026493475,0.022155001
4,4,1,0,-0.045197622,-0.043549863,-0.016701873,-0.051476624,-0.051890283,-0.031940059,-0.040780995,-0.037149034,-0.042890158
4,4,1,1,-0.125876564,-0.132276039,-0.041106694,-0.10664075,-0.15185896,-0.132245646,-0.152585622,-0.106025359,-0.131449052
4,4,1,2,-0.148149806,-0.180176441,-0.02779236,-0.130937583,-0.1897839,-0.165084282,-0.193375872,-0.120375916,-0.158378587
4,4,1,3,-0.175537545,-0.189989996,-0.056606095,-0.141776744,-0.212176669,-0.202773433,-0.224022023,-0.149164438,-0.186843707
4,4,1,4,-0.182640085,-0.19800382,-0.059818066,-0.145201059,-0.219388073,-0.221396497,-0.237345434,-0.157400711,-0.19564355
4,4,1,5,-0.170902842,-0.1900746,-0.037067441,-0.14110768,-0.210437018,-0.219957023,-0.231133718,-0.142301464,-0.183778757
4,4,1,6,-0.134683386,-0.138327248,-0.049866048,-0.100797211,-0.153710019,-0.196466591,-0.187218964,-0.124430077,-0.14680037
4,4,1,7,-0.065642234,-0.034373784,-0.02057974,-0.012872423,-0.037181002,-0.112317633,-0.083576008,-0.041620545,-0.057179771
4,4,1,8,-0.061211874,-0.013865451,-0.012097386,0.002309986,-0.018284813,-0.112787224,-0.064566291,-0.027404996,-0.04561384
4,4,1,9,-0.025932026,0.010940501,-0.007434261,0.02685912,0.016055481,-0.08106211,-0.033466039,-0.009590878,-0.014900369
4,4,1,10,0.017302652,0.04156505,0.005414183,0.043200836,0.042199088,-0.025641685,-0.001587677,0.011812312,0.018558425
4,4,1,11,0.041394762,0.066461827,0.00916671,0.055983998,0.055862924,0.005011268,0.016716385,0.019697746,0.036315525
4,4,1,12,0.075271489,0.076522925,0.022300163,0.060659754,0.075019235,0.059044106,0.044708613,0.038149735,0.063789149
4,4,1,13,0.107318334,0.091599316,0.0327114,0.061602228,0.091389804,0.107712519,0.071045558,0.053590104,0.088365786
4,4,1,14,0.128700247,0.106045388,0.034056914,0.078001626,0.115571637,0.16068823,0.100843009,0.078661816,0.112169505
4,4,1,15,0.149969594,0.119759354,0.054392222,0.076671305,0.120372449,0.183736939,0.122303685,0.094714463,0.128392664
4,4,1,16,0.163216728,0.133080986,0.066235945,0.081375769,0.133696911,0.216637233,0.159846676,0.121637923,0.147267607
4,4,1,17,0.170485684,0.154908531,0.056557705,0.101988082,0.16890723,0.254517013,0.208395828,0.145824078,0.171313198
4,4,1,18,0.153487552,0.13549989,0.064852953,0.080063184,0.147111453,0.212433352,0.197834856,0.14068208,0.154429334
4,4,1,19,0.108937152,0.110277441,0.050926667,0.061414545,0.120040273,0.157097767,0.174981659,0.118494086,0.121587549
4,4,1,20,0.094551144,0.114184853,0.032390595,0.067357902,0.1270263,0.14457427,0.179268163,0.108125923,0.117090663
4,4,1,21,0.090528435,0.10564703,0.037289538,0.064622427,0.106019459,0.118863762,0.147213044,0.097531182,0.102750887
4,4,1,22,0.046628132,0.057514616,0.024041077,0.034390275,0.061134395,0.071182132,0.090896315,0.063199145,0.058771684
4,4,1,23,0.017884813,0.021976478,0.00874694,-0.000827644,0.027740211,0.042025196,0.051668401,0.026929187,0.027619454
4,5,1,0,-0.07088762,-0.086281775,-0.017275801,-0.070158217,-0.089484449,-0.067800398,-0.072709315,-0.04963712,-0.072461633
4,5,1,1,-0.110486727,-0.142817728,-0.03784007,-0.115505921,-0.151232168,-0.123218141,-0.141945804,-0.10056868,-0.124912272
4,5,1,2,-0.122684392,-0.165851386,-0.036750119,-0.132230375,-0.17209779,-0.144291151,-0.170026863,-0.111683413,-0.140252165
4,5,1,3,-0.167225069,-0.202948399,-0.058256101,-0.153112447,-0.219979235,-0.197725632,-0.221030484,-0.146600476,-0.187063468
4,5,1,4,-0.183704426,-0.211296546,-0.065010704,-0.159128574,-0.23594659,-0.223055043,-0.245530961,-0.158840034,-0.204121725
4,5,1,5,-0.173489165,-0.207064003,-0.052333166,-0.148437117,-0.221388925,-0.219543499,-0.241962972,-0.146360255,-0.191637956
4,5,1,6,-0.179552769,-0.197303908,-0.066131131,-0.138543853,-0.217181598,-0.226833574,-0.243210382,-0.152027179,-0.196193185
4,5,1,7,-0.154868772,-0.159917734,-0.055580771,-0.103907811,-0.16873043,-0.20251052,-0.202320365,-0.120985102,-0.161815592
4,5,1,8,-0.135414886,-0.130443504,-0.040933472,-0.069816101,-0.125603097,-0.190550244,-0.171292408,-0.088081615,-0.132112823
4,5,1,9,-0.10464117,-0.08868227,-0.043197999,-0.044263542,-0.083226484,-0.148627068,-0.125559927,-0.062609956,-0.098126822
4,5,1,10,-0.050436615,-0.041447487,-0.020112622,-0.008434876,-0.023130412,-0.077348816,-0.064643007,-0.02402502,-0.042843742
4,5,1,11,-0.011944622,-0.005275486,-0.010491549,0.014070892,0.018676278,-0.031498736,-0.03491554,-0.003868731,-0.007069237
4,5,1,12,0.009446893,0.002969003,0.001825464,0.010861516,0.026197972,0.015796277,-0.006641218,0.005625283,0.011467548
4,5,1,13,0.034986261,0.022920789,0.011038197,0.012691107,0.038403857,0.064307759,0.017239915,0.020331096,0.032581841
4,5,1,14,0.058046306,0.035788234,0.006354186,0.017453694,0.052915184,0.106960397,0.031074895,0.028389725,0.050154377
4,5,1,15,0.063647468,0.046069622,0.026021036,0.019330412,0.050198919,0.121168847,0.052346087,0.047234201,0.058033626
4,5,1,16,0.07461036,0.060647534,0.037397012,0.030477602,0.065199771,0.141197144,0.081602869,0.069575815,0.074433954
4,5,1,17,0.084886766,0.071035794,0.025713881,0.034497666,0.072914225,0.16870309,0.103844112,0.080502352,0.08541784
4,5,1,18,0.0717835,0.075252549,0.04642744,0.044489316,0.078234288,0.137816466,0.115238642,0.093116404,0.084599956
4,5,1,19,0.048304249,0.063004943,0.038324478,0.036648789,0.061109445,0.097851465,0.105677871,0.080538516,0.065879151
4,5,1,20,0.036859731,0.051381225,0.019376864,0.027575531,0.048687744,0.080904276,0.099557213,0.070036115,0.053973224
4,5,1,21,0.037976617,0.061941272,0.026267589,0.044598125,0.061123065,0.067590491,0.094458685,0.065105604,0.057495988
4,5,1,22,0.00301712,0.012452213,0.013118535,0.015758858,0.020368147,0.027443924,0.046320022,0.034961983,0.019466542
4,5,1,23,-0.028020285,-0.032245723,-0.000131371,-0.023846951,-0.023814056,-0.01287098,-0.002937782,0.003684829,-0.018019535
4,6,1,0,-0.090201472,-0.098651043,-0.027085254,-0.080188374,-0.10280861,-0.076773835,-0.082963305,-0.071268003,-0.086631337
4,6,1,1,-0.138526624,-0.169036057,-0.044521249,-0.125446573,-0.168496793,-0.141531694,-0.161577663,-0.114167945,-0.144868109
4,6,1,2,-0.157902597,-0.188431561,-0.033688024,-0.140617409,-0.192490799,-0.177758444,-0.196585229,-0.121211081,-0.164498875
4,6,1,3,-0.190630997,-0.219718533,-0.063383646,-0.165230592,-0.233309482,-0.21602361,-0.236258287,-0.159722479,-0.203401718
4,6,1,4,-0.206593101,-0.233875023,-0.069583357,-0.173757353,-0.25108114,-0.242407357,-0.260081861,-0.173181579,-0.221107242
4,6,1,5,-0.20318209,-0.220590282,-0.048157731,-0.162372062,-0.240160617,-0.253303245,-0.25949164,-0.154867981,-0.212080085
4,6,1,6,-0.20798359,-0.226482162,-0.072483538,-0.164445436,-0.243691904,-0.25385669,-0.261758456,-0.167863491,-0.220207436
4,6,1,7,-0.195536233,-0.198117381,-0.067997541,-0.137754146,-0.211392263,-0.241498068,-0.233362829,-0.143126096,-0.198522011
